"COMMUNE_CODE";"COMMUNE_NOM";"CARBURANT";"CRIT_AIR";"STATUT_UTILISATEUR";"GROUPE";"CATEGORIE";"PARC_2011";"PARC_2012";"PARC_2013";"PARC_2014";"PARC_2015";"PARC_2016";"PARC_2017";"PARC_2018";"PARC_2019";"PARC_2020";"PARC_2021";"PARC_2022";"PARC_2023";"PARC_2024";"PARC_2025"
"77389";"La Rochette";"Diesel";"Crit'Air 5";"Particulier";"VUL";"VASP";0;0;0;0;0;1;1;0;1;1;2;2;1;1;1
"77389";"La Rochette";"Essence";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;1;1;1;3;3
"77389";"La Rochette";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;0;0;1;1;2;2;2
"77389";"La Rochette";"Essence";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;1;2;4;4
"77389";"La Rochette";"Diesel HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;1;2;2;2
"77389";"La Rochette";"Gaz";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
"77389";"La Rochette";"Gaz";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77389";"La Rochette";"Essence HNR";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
"77389";"La Rochette";"Diesel";"Crit'Air 2";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77389";"La Rochette";"Essence";"Crit'Air 1";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"77389";"La Rochette";"Diesel HR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"PL";"AUTREPL";1;1;1;0;0;0;0;0;0;0;0;0;1;2;3
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"PL";"AUTREPL";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Professionel";"PL";"AUTREPL";2;1;1;1;1;0;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"PL";"CAMION";1;1;1;1;1;1;1;0;0;1;1;1;1;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"PL";"CAMION";3;5;9;3;3;2;1;2;5;5;9;9;7;6;7
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"PL";"CAMION";14;21;18;8;5;5;7;10;14;11;10;9;9;4;3
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"PL";"CAMION";25;27;18;11;8;7;7;5;9;9;9;8;5;2;2
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Professionel";"PL";"CAMION";18;13;6;7;5;5;4;4;4;3;2;2;1;1;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Particulier";"PL";"CAMION";1;2;1;1;1;1;1;1;1;1;1;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"PL";"TRACTEUR";1;3;5;5;6;5;8;8;8;6;5;5;4;3;3
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"PL";"TRACTEUR";5;6;5;4;4;4;3;4;2;2;2;1;0;1;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"PL";"TRACTEUR";3;3;1;1;1;1;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Professionel";"PL";"TRACTEUR";4;5;3;4;3;2;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"TCP";"BUS";2;3;8;8;8;8;8;8;8;8;8;8;7;7;9
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"TCP";"BUS";8;8;8;8;8;8;8;8;8;8;7;6;4;4;2
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"TCP";"BUS";4;4;4;4;4;4;5;5;7;7;6;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Professionel";"TCP";"BUS";6;6;6;4;4;2;1;1;1;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"TCP";"CAR";11;14;17;21;21;21;21;21;21;21;21;21;21;2;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"TCP";"CAR";6;6;6;5;6;6;6;6;8;8;7;6;6;2;1
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"TCP";"CAR";11;11;12;12;12;12;12;9;3;3;3;1;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Professionel";"TCP";"CAR";29;24;20;16;13;6;1;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Inconnu";"Non classé";"Particulier";"VUL";"CAMTTE";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 1";"Particulier";"VUL";"CAMTTE";1;1;0;0;0;2;1;0;0;0;0;0;1;2;2
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;2;3;5;13;18;24;33;45;53;60;77;82;100;111
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";3;3;4;4;3;3;2;2;2;2;1;1;1;1;1
"77390";"Roissy-en-Brie";"Gaz";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;2;4;4;3;3;3;4;4;4;4;2;3;2;2
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";1;25;65;112;135;147;179;200;223;258;293;319;343;331;341
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";170;185;177;155;156;144;135;127;117;107;89;78;58;57;51
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";37;45;59;66;67;71;76;88;93;93;84;92;99;95;88
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";87;76;74;70;66;65;51;50;42;34;32;24;23;22;22
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";63;58;58;59;62;63;64;64;55;64;55;56;52;50;44
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";22;17;15;17;13;12;10;8;7;6;5;3;4;4;5
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";39;37;40;30;31;29;28;23;25;18;16;18;15;14;13
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";30;27;24;17;14;12;7;11;6;2;2;0;1;0;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";78;70;67;65;57;52;42;37;29;19;16;14;14;13;10
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";6;4;4;4;4;4;3;3;3;3;3;2;2;2;2
"77390";"Roissy-en-Brie";"Essence";"Non classé";"Professionel";"VUL";"CAMTTE";5;4;4;4;5;3;2;2;2;1;0;0;0;0;0
"77390";"Roissy-en-Brie";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";15;18;10;9;8;9;8;8;6;5;4;5;2;1;0
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 3";"Professionel";"VUL";"DERIVP";1;4;2;1;2;2;2;2;2;1;0;1;1;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;5;15;14;27;30;37;34;44;48;44;35;38;23;22
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";34;30;25;24;28;25;22;20;17;9;9;6;6;6;4
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";8;8;23;27;33;31;37;35;29;21;20;20;15;14;13
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"VUL";"DERIVP";15;13;12;11;9;9;6;6;6;4;4;2;1;1;1
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";37;34;31;25;25;27;23;22;16;12;11;5;7;3;3
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"VUL";"DERIVP";11;9;7;6;4;3;3;3;3;1;1;1;1;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"VUL";"DERIVP";9;6;8;5;4;3;2;3;2;1;0;1;1;0;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Professionel";"VUL";"DERIVP";8;6;3;5;4;4;4;4;4;1;0;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";14;12;14;16;12;12;11;5;2;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 3";"Particulier";"VUL";"DERIVP";3;1;2;2;1;0;1;0;0;1;2;2;1;1;3
"77390";"Roissy-en-Brie";"Essence";"Non classé";"Professionel";"VUL";"DERIVP";2;2;2;1;1;0;0;0;0;0;1;1;1;1;1
"77390";"Roissy-en-Brie";"Essence";"Non classé";"Particulier";"VUL";"DERIVP";4;2;3;3;2;2;3;2;1;1;1;1;1;1;1
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMPCAR";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMPCAR";10;15;13;12;11;13;11;12;9;8;6;5;5;5;4
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";13;12;13;13;13;11;9;8;8;7;5;6;7;6;7
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMPCAR";6;6;6;6;6;5;2;2;2;1;2;3;2;0;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Particulier";"VUL";"CAMPCAR";8;9;8;6;5;6;2;3;4;2;4;5;4;4;3
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"VUL";"VASP";0;1;2;3;5;6;7;8;6;6;6;5;7;8;7
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Particulier";"VUL";"VASP";1;1;1;1;1;2;1;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"VUL";"VASP";7;10;8;6;4;4;2;1;1;1;0;0;1;1;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"VUL";"VASP";3;3;3;4;2;2;3;3;4;4;3;2;3;2;2
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"VUL";"VASP";1;2;1;1;1;1;1;1;2;2;3;1;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"VUL";"VASP";2;2;1;1;2;2;0;1;1;0;0;0;1;1;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Professionel";"VUL";"VASP";4;3;2;2;0;0;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Gaz";"Crit'Air 2";"Particulier";"VP";"VP";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Essence HR";"Crit'Air 1";"Professionel";"VP";"VP";0;1;2;2;1;3;4;5;5;8;10;14;18;31;35
"77390";"Roissy-en-Brie";"Essence HNR";"Crit'Air 1";"Professionel";"VP";"VP";0;1;2;4;5;4;4;6;10;9;18;34;48;58;74
"77390";"Roissy-en-Brie";"Gaz";"Crit'Air 1";"Professionel";"VP";"VP";4;4;5;5;3;3;3;4;4;4;5;5;5;4;4
"77390";"Roissy-en-Brie";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";64;56;50;54;50;52;54;47;48;47;44;50;57;67;84
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";28;67;98;125;129;147;185;203;199;200;180;167;148;126;100
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";162;465;805;1072;1348;1606;1892;2091;2316;2520;2655;2723;2733;2713;2660
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";87;72;60;49;43;39;35;26;23;24;22;19;17;20;20
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";2018;2178;2235;2258;2274;2294;2294;2246;2177;2050;1950;1850;1730;1634;1523
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"VP";"VP";34;30;26;23;16;12;13;10;12;10;9;10;11;8;7
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";1906;1825;1775;1699;1631;1564;1495;1379;1230;1097;944;814;714;653;554
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"VP";"VP";12;7;4;4;5;4;3;3;2;3;3;1;1;1;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";667;625;582;533;499;450;385;323;253;205;152;120;101;103;87
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Professionel";"VP";"VP";12;7;7;6;5;3;1;1;1;1;1;1;1;1;0
"77390";"Roissy-en-Brie";"Diesel";"Non classé";"Particulier";"VP";"VP";959;826;661;567;477;377;320;255;168;78;65;54;48;44;31
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";6;9;16;24;38;46;42;41;56;62;74;89;88;77;65
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";78;218;367;528;696;925;1167;1472;1823;2240;2566;2834;3014;3158;3313
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 2";"Professionel";"VP";"VP";16;14;13;8;7;8;10;7;6;6;6;9;8;5;5
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";895;937;929;913;901;917;910;880;894;888;879;852;805;783;732
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 3";"Professionel";"VP";"VP";23;19;18;18;18;17;19;18;19;16;12;11;9;10;7
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";1837;1756;1693;1621;1559;1468;1377;1300;1168;1066;933;833;755;687;618
"77390";"Roissy-en-Brie";"Essence";"Non classé";"Professionel";"VP";"VP";11;9;10;10;11;12;8;8;7;2;3;4;3;2;2
"77390";"Roissy-en-Brie";"Essence";"Non classé";"Particulier";"VP";"VP";1309;1128;951;774;665;580;461;391;294;219;175;152;127;118;100
"77390";"Roissy-en-Brie";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";2;1;12;37;59;69;85;112;145;170;212;276;363;479;650
"77390";"Roissy-en-Brie";"Essence HNR";"Crit'Air 2";"Professionel";"VP";"VP";2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Essence HNR";"Crit'Air 2";"Particulier";"VP";"VP";3;3;4;5;6;7;6;6;4;6;5;6;6;6;6
"77390";"Roissy-en-Brie";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";16;21;28;29;28;29;28;28;27;29;44;69;88;98;130
"77390";"Roissy-en-Brie";"Inconnu";"Non classé";"Particulier";"VP";"VP";98;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Gaz";"Crit'Air 1";"Particulier";"VUL";"CAMTTE";0;2;0;0;0;1;1;2;2;1;2;1;0;1;2
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 3";"Particulier";"VUL";"VASP";0;1;1;1;1;1;2;1;1;1;0;0;0;1;1
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"VUL";"DERIVP";0;0;0;2;2;6;13;18;21;23;30;25;31;29;33
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";0;0;0;3;7;11;13;16;15;17;23;20;21;22;24
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"VUL";"VASP";0;0;1;2;0;0;0;0;0;1;1;1;0;0;1
"77390";"Roissy-en-Brie";"Diesel HNR";"Crit'Air 2";"Professionel";"VP";"VP";0;0;0;1;1;3;2;2;3;3;3;6;6;10;9
"77390";"Roissy-en-Brie";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;1;1;2;3;7;13;20;35;45;62;108;182;243
"77390";"Roissy-en-Brie";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;1;5;8;10;10;10;11;15;19;16;19;25
"77390";"Roissy-en-Brie";"Electrique";"Crit'Air E";"Professionel";"VP";"VP";0;0;0;2;3;6;7;8;10;19;28;32;45;54;64
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"PL";"CAMION";0;0;0;0;1;1;2;3;4;9;13;21;19;15;29
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"TCP";"BUS";0;0;0;0;2;2;2;5;18;18;21;22;19;18;28
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"TCP";"CAR";0;0;0;0;6;13;17;18;19;23;27;27;27;1;1
"77390";"Roissy-en-Brie";"Essence";"Non classé";"Particulier";"VUL";"CAMPCAR";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"PL";"TRACTEUR";0;0;0;0;0;3;3;3;5;6;9;10;15;18;19
"77390";"Roissy-en-Brie";"Electrique";"Crit'Air E";"Professionel";"VUL";"CAMTTE";0;0;0;0;1;1;1;1;1;1;1;1;3;2;3
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;1;3;4;9;12;11;9;11;13;12
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 2";"Particulier";"VUL";"VASP";0;0;0;0;1;1;1;1;1;1;1;1;1;1;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"PL";"AUTREPL";0;0;0;0;0;0;1;1;1;1;1;1;2;3;4
"77390";"Roissy-en-Brie";"Diesel HNR";"Crit'Air 2";"Professionel";"TCP";"BUS";0;0;0;0;0;0;1;1;1;1;1;1;1;0;0
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 2";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;1;2;2;2;1;1;1;1;1
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;3;3;3;3;6;6;7;7;4
"77390";"Roissy-en-Brie";"Diesel HR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;1;1;1;1;2;3;2;2
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"PL";"AUTREPL";0;0;0;0;0;0;0;0;1;1;1;1;1;0;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"PL";"TRACTEUR";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 1";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;1;0;1;1;2;2;2
"77390";"Roissy-en-Brie";"Gaz";"Crit'Air 1";"Professionel";"PL";"AUTREPL";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"77390";"Roissy-en-Brie";"Electrique";"Crit'Air E";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"77390";"Roissy-en-Brie";"Gaz";"Crit'Air 1";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
"77390";"Roissy-en-Brie";"Essence HNR";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;2;2;2
"77390";"Roissy-en-Brie";"Electrique";"Crit'Air E";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;1;2;2
"77390";"Roissy-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"77390";"Roissy-en-Brie";"Diesel HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;1;3;5
"77390";"Roissy-en-Brie";"Essence HNR";"Crit'Air 1";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"77390";"Roissy-en-Brie";"Essence";"Crit'Air 1";"Professionel";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77391";"Rouilly";"Diesel";"Non classé";"Particulier";"PL";"CAMION";0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
"77391";"Rouilly";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";3;3;3;3;2;2;2;2;2;1;2;1;0;0;1
"77391";"Rouilly";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";4;4;5;6;7;7;10;8;7;6;5;6;6;5;5
"77391";"Rouilly";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";1;2;2;3;2;2;2;1;1;0;0;0;0;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";6;6;7;7;7;9;9;11;13;11;9;8;6;5;6
"77391";"Rouilly";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";4;4;5;5;5;3;1;1;1;1;0;2;3;4;3
"77391";"Rouilly";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";16;13;12;11;11;11;10;7;5;3;3;3;3;4;3
"77391";"Rouilly";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";3;2;1;1;1;1;1;1;1;1;1;0;0;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";2;1;1;0;0;1;0;0;1;2;1;1;1;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";2;2;2;3;3;3;2;0;0;0;0;0;0;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";2;2;2;3;3;5;4;4;3;2;2;2;1;1;0
"77391";"Rouilly";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";1;1;1;2;2;2;2;2;2;2;0;0;1;1;0
"77391";"Rouilly";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";5;17;25;36;53;61;70;70;78;80;86;91;97;95;98
"77391";"Rouilly";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";68;67;66;69;70;67;58;52;48;47;52;51;45;36;38
"77391";"Rouilly";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";58;53;52;45;41;37;35;32;30;27;26;26;25;24;23
"77391";"Rouilly";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";18;20;14;18;16;15;13;13;8;9;6;5;5;2;2
"77391";"Rouilly";"Diesel";"Non classé";"Particulier";"VP";"VP";22;17;20;18;14;13;15;14;7;5;3;4;3;1;1
"77391";"Rouilly";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";1;4;8;13;20;23;34;45;56;59;62;69;65;81;86
"77391";"Rouilly";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";25;24;25;22;20;16;17;15;14;17;13;12;12;13;12
"77391";"Rouilly";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";43;41;40;34;31;30;25;29;26;24;22;17;19;18;23
"77391";"Rouilly";"Essence";"Non classé";"Particulier";"VP";"VP";35;30;19;18;18;20;21;20;17;10;11;11;11;10;10
"77391";"Rouilly";"Inconnu";"Non classé";"Particulier";"VP";"VP";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77391";"Rouilly";"Diesel";"Non classé";"Particulier";"VUL";"VASP";0;1;1;1;1;1;1;1;0;0;0;0;0;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";0;0;0;1;2;1;1;1;1;1;1;1;1;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;1;2;2;2;3;4;9;9;9;11;11;13
"77391";"Rouilly";"Diesel";"Crit'Air 4";"Professionel";"VUL";"DERIVP";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"77391";"Rouilly";"Essence";"Crit'Air 3";"Professionel";"VP";"VP";0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 2";"Particulier";"VUL";"DERIVP";0;0;0;0;1;1;1;0;0;0;0;0;0;1;1
"77391";"Rouilly";"Diesel";"Crit'Air 3";"Professionel";"VUL";"VASP";0;0;0;0;1;0;0;1;1;0;0;0;0;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";0;0;0;0;0;1;1;0;0;1;1;3;2;0;0
"77391";"Rouilly";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;1;5;6;6;7;6;9;12;19
"77391";"Rouilly";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;3;3;3;3;3;3;0;0
"77391";"Rouilly";"Diesel";"Crit'Air 2";"Professionel";"VUL";"VASP";0;0;0;0;0;0;1;1;1;2;3;5;1;2;1
"77391";"Rouilly";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;1;1;1;1;1;2
"77391";"Rouilly";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;0;1;1;1;2;2;2
"77391";"Rouilly";"Diesel HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
"77391";"Rouilly";"Essence HNR";"Crit'Air 3";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;1;1;1;1;1;1
"77391";"Rouilly";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;1;4;5;6
"77391";"Rouilly";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;2;3;3;3
